YEAR,MONTH,AGE,SEX,RACE,EDUC,EMPSTAT,WTFINL,MARST,METRO,DIFFANY
2023,4,31,1,100,111,10,5073.2827,1,2,1
2023,4,4,2,100,1,0,6695.7735,9,2,0
2023,4,36,2,100,123,10,5071.8868,1,3,1
2023,4,35,1,100,111,10,5879.1802,1,3,1
2023,4,2,2,100,1,0,8819.2822,9,3,0
2023,4,80,1,100,81,36,4822.7601,1,3,1
2023,4,68,2,100,73,36,5375.4911,1,3,1
2023,4,35,1,100,91,1,0.0,1,3,0
2023,4,34,2,801,92,34,7557.9878,1,3,1
2023,4,0,2,801,1,0,7368.5095,9,3,0
2023,4,28,1,100,111,10,4932.9949,6,2,1
2023,4,62,1,100,81,36,5536.1558,1,3,1
2023,4,51,2,100,73,10,5503.9968,1,3,1
2023,4,76,1,100,40,36,4822.7601,1,3,1
2023,4,77,2,100,73,32,5595.6711,1,3,2
2023,4,33,2,100,81,10,4835.7001,4,2,1
2023,4,12,1,100,1,0,4602.3008,9,2,0
2023,4,10,1,100,1,0,4463.1773,9,2,0
2023,4,28,1,100,73,10,5278.9242,6,4,1
2023,4,28,1,801,73,10,8747.3782,1,4,1
2023,4,7,2,801,1,0,11971.9039,9,4,0
2023,4,2,1,801,1,0,7537.0506,9,4,0
2023,4,1,2,801,1,0,12229.9071,9,4,0
2023,4,29,2,100,73,34,5469.1966,1,4,1
2023,4,28,2,200,73,10,5448.578,4,4,1
2023,4,37,2,100,81,34,5516.6624,6,4,1
2023,4,20,2,100,73,21,6486.6093,6,4,1
2023,4,14,1,100,1,0,4507.7203,9,4,0
2023,4,48,2,100,40,34,5306.4486,6,4,1
2023,4,50,1,100,50,10,5806.1558,6,4,1
2023,4,33,1,100,73,21,4850.1387,6,4,1
2023,4,34,1,100,73,10,4754.8124,5,4,1
2023,4,8,1,100,1,0,4879.6434,9,4,0
2023,4,7,1,100,1,0,5007.6454,9,4,0
2023,4,6,2,100,1,0,4883.4851,9,4,0
2023,4,71,1,100,81,10,3855.8794,1,4,1
2023,4,63,2,100,111,10,4635.2165,1,4,1
2023,4,36,1,100,111,10,4663.6355,1,4,1
2023,4,32,2,100,111,10,4927.5805,1,4,1
2023,4,38,2,100,81,10,1360.3222,1,0,1
2023,4,37,1,100,73,10,1618.9998,1,0,1
2023,4,18,2,100,71,10,1523.0571,6,0,1
2023,4,15,1,100,40,34,2381.6949,6,0,1
2023,4,19,1,100,71,10,1785.1125,6,0,1
2023,4,1,2,100,1,0,1841.9285,9,0,0
2023,4,40,1,100,91,10,1867.7758,1,0,1
2023,4,39,2,100,81,34,1432.6986,1,0,1
2023,4,15,1,100,30,10,2508.4137,6,0,1
2023,4,13,1,100,1,0,2382.7839,9,0,0
2023,4,10,1,100,1,0,2955.6863,9,0,0
2023,4,65,2,802,81,10,1740.4509,5,0,1
2023,4,37,1,100,111,10,1705.1392,1,0,1
2023,4,35,2,100,123,10,1432.6986,1,0,1
2023,4,8,2,100,1,0,2176.9019,9,0,0
2023,4,5,1,100,1,0,3022.0922,9,0,0
2023,4,44,1,100,20,10,2134.3699,2,0,1
2023,4,22,1,100,20,10,1850.1316,6,0,1
2023,4,19,1,100,40,10,1747.7356,6,0,1
2023,4,17,1,100,10,10,1747.7356,6,0,1
2023,4,31,2,100,111,34,1429.9455,1,0,1
2023,4,32,1,100,73,10,1650.6522,1,0,1
2023,4,4,2,100,1,0,1906.1572,9,0,0
2023,4,56,1,100,2,10,1827.4285,6,0,1
2023,4,38,1,803,123,10,1809.3847,6,0,1
2023,4,75,2,100,73,36,1701.5246,5,3,2
2023,4,85,1,100,111,36,1478.5615,1,3,2
2023,4,80,2,100,111,36,1701.5246,1,3,1
2023,4,55,1,100,123,10,1649.0036,1,3,1
2023,4,49,2,100,123,10,1905.8474,1,3,1
2023,4,5,2,100,1,0,1729.8276,9,3,0
2023,4,53,1,100,81,10,1845.0488,4,3,1
2023,4,59,2,100,81,10,1977.5378,4,3,1
2023,4,31,2,100,111,10,1430.1972,1,3,2
2023,4,36,1,100,111,10,1619.2848,1,3,1
2023,4,9,2,100,1,0,1925.5683,9,3,0
2023,4,7,2,100,1,0,1751.2021,9,3,0
2023,4,6,2,100,1,0,1771.2555,9,3,0
2023,4,75,1,100,73,36,1478.5615,4,3,2
2023,4,29,1,100,123,10,1679.5243,6,3,1
2023,4,31,2,100,73,10,1470.8537,1,2,1
2023,4,33,1,100,73,10,1697.8745,1,2,1
2023,4,9,1,100,1,0,2283.3306,9,2,0
2023,4,8,2,100,1,0,2200.2197,9,2,0
2023,4,23,2,100,92,10,1839.2668,4,2,1
2023,4,17,2,100,73,32,1566.6291,6,2,2
2023,4,42,1,100,111,10,1773.7326,1,3,1
2023,4,43,2,100,111,34,1542.9279,1,3,1
2023,4,17,2,100,60,34,1523.3252,6,3,1
2023,4,53,1,100,81,10,1897.4984,1,2,1
2023,4,51,2,100,81,10,2011.449,1,2,1
2023,4,12,2,100,1,0,2368.7956,9,2,0
2023,4,39,1,100,111,1,0.0,1,3,0
2023,4,38,2,100,73,10,1360.5617,1,3,1
2023,4,16,2,100,60,34,1523.3252,6,3,1
2023,4,8,2,100,1,0,2139.4024,9,3,0
2023,4,42,1,100,81,10,1773.7326,6,3,2
2023,4,46,1,100,111,10,1583.6324,1,3,1
2023,4,44,2,100,81,10,1542.9279,1,3,1
2023,4,19,1,100,73,10,1785.4268,6,3,1
2023,4,17,1,100,71,10,1785.4268,6,3,1
2023,4,16,2,100,50,34,1523.3252,6,3,1
2023,4,30,1,100,123,10,1697.8745,1,2,1
2023,4,29,2,100,111,12,1748.3175,1,2,1
2023,4,21,2,100,81,10,1839.2668,6,2,1
2023,4,0,2,100,1,0,2362.7126,9,2,0
2023,4,65,1,100,111,36,1502.111,1,3,1
2023,4,60,2,100,91,36,1878.6324,1,3,1
2023,4,22,2,100,92,10,1839.2668,6,2,1
2023,4,22,1,100,92,10,2178.1767,6,2,1
2023,4,66,2,100,111,36,1768.5544,1,2,1
2023,4,73,1,100,124,36,1404.0884,1,2,1
2023,4,36,2,100,111,10,1399.2386,6,2,1
2023,4,43,2,100,73,10,1586.7891,1,2,1
2023,4,16,1,652,50,34,1958.3914,6,2,1
2023,4,14,1,652,1,0,2458.1943,9,2,0
2023,4,13,2,652,1,0,1782.3433,9,2,0
2023,4,50,1,100,124,10,1897.4984,1,2,1
2023,4,79,1,100,123,36,1520.5929,1,2,2
2023,4,76,2,100,111,36,1749.8943,1,2,1
2023,4,54,1,100,111,32,1897.4984,4,2,1
2023,4,50,2,100,81,10,2011.449,4,2,1
2023,4,67,2,100,123,36,1768.5544,6,2,2
2023,4,66,2,100,111,10,1768.5544,4,2,1
2023,4,27,1,100,73,10,1727.2685,6,2,1
2023,4,28,1,100,73,10,1727.2685,6,2,1
2023,4,50,1,100,123,10,1897.4984,4,2,1
2023,4,34,2,100,111,34,1470.8537,6,2,1
2023,4,31,2,100,111,34,1470.8537,6,2,1
2023,4,31,2,100,111,34,1470.8537,6,2,1
2023,4,31,2,100,111,34,1470.8537,6,2,1
2023,4,31,2,100,123,34,1470.8537,6,2,1
2023,4,32,2,100,111,34,1430.1972,1,3,1
2023,4,31,1,100,111,10,1650.9428,1,3,1
2023,4,5,1,100,1,0,2970.0335,9,3,0
2023,4,3,2,100,1,0,1605.1747,9,3,0
2023,4,64,1,100,73,10,1790.6959,1,3,1
2023,4,60,2,100,81,36,1878.6324,1,3,1
2023,4,63,1,100,111,10,1841.6005,1,4,2
2023,4,60,2,100,73,34,1932.0367,1,4,1
2023,4,16,2,100,50,34,1566.6291,6,4,1
2023,4,69,1,100,81,10,1544.8118,4,4,1
2023,4,49,1,100,123,10,1628.6507,1,4,1
2023,4,39,2,100,111,10,1399.2386,1,4,1
2023,4,77,1,100,81,36,1520.5929,5,4,2
2023,4,16,2,100,50,34,1566.6291,6,4,1
2023,4,12,2,100,1,0,2368.7956,9,4,0
2023,4,85,2,100,81,36,1749.8943,1,4,2
2023,4,85,1,100,81,36,1520.5929,1,4,2
2023,4,74,2,100,123,36,1780.3794,1,4,1
2023,4,74,1,100,111,36,1404.0884,1,4,2
2023,4,60,2,100,73,10,1854.4824,5,3,2
2023,4,29,1,100,73,10,1832.9223,6,3,1
2023,4,38,2,100,111,34,1360.5617,1,3,1
2023,4,41,1,100,123,10,1773.7326,1,3,1
2023,4,9,2,100,1,0,1925.5683,9,3,0
2023,4,5,1,100,1,0,2970.0335,9,3,0
2023,4,51,2,651,111,34,2100.7999,1,3,1
2023,4,59,1,651,111,10,1605.0098,1,3,1
2023,4,29,2,651,111,10,2163.9088,6,3,1
2023,4,23,1,651,111,10,1768.9188,6,3,1
2023,4,20,1,651,81,34,1768.9188,6,3,1
2023,4,18,2,100,71,10,1566.6291,6,2,1
2023,4,20,1,100,71,10,2178.1767,6,2,2
2023,4,38,1,100,60,10,1886.6958,1,3,1
2023,4,40,2,100,73,10,1275.4408,1,3,1
2023,4,3,2,100,1,0,4234.6124,9,3,0
2023,4,66,2,100,123,10,1719.669,4,3,1
2023,4,44,1,100,81,10,1773.7326,1,3,1
2023,4,44,2,100,73,10,1542.9279,1,3,2
2023,4,24,2,100,73,10,1788.4268,6,3,2
2023,4,22,1,801,81,34,2149.0849,6,3,1
2023,4,52,2,100,111,12,1955.8496,1,3,1
2023,4,51,1,100,73,10,1845.0488,1,3,1
2023,4,23,2,100,81,10,1788.4268,6,3,1
2023,4,12,2,100,1,0,2303.3186,9,3,0
2023,4,9,2,100,1,0,1925.5683,9,3,0
2023,4,66,1,100,123,36,1502.111,1,3,1
2023,4,57,2,100,123,10,1977.5378,1,3,1
2023,4,26,1,100,111,10,1679.5243,6,3,1
2023,4,24,1,100,111,10,2117.9687,6,3,1
2023,4,77,2,100,92,36,1701.5246,4,3,1
2023,4,32,1,100,111,10,1650.9428,1,3,1
2023,4,34,2,100,91,34,1430.1972,1,3,1
2023,4,3,2,100,1,0,1605.1747,9,3,0
2023,4,28,2,100,111,21,1587.3976,6,3,1
2023,4,58,2,100,73,10,1900.0197,4,3,1
2023,4,30,1,100,73,10,1727.2877,6,3,1
2023,4,26,2,100,111,10,1587.3976,6,3,1
2023,4,49,1,200,73,10,2266.1258,6,2,1
2023,4,67,2,100,40,32,1719.669,1,3,1
2023,4,55,1,100,71,10,1649.0036,1,3,2
2023,4,33,2,100,60,34,1430.1972,3,3,2
2023,4,13,2,100,1,0,2895.4555,9,3,0
2023,4,10,1,100,1,0,2498.2385,9,3,0
2023,4,6,2,100,1,0,1682.9212,9,3,0
2023,4,4,1,100,1,0,2314.4388,9,3,0
2023,4,25,1,651,111,10,1500.2438,1,3,1
2023,4,26,2,651,111,34,2163.9088,1,3,1
2023,4,22,1,100,73,10,1756.9767,6,3,1
2023,4,22,1,100,73,10,2117.9687,6,3,1
2023,4,27,1,100,81,10,1832.9223,6,3,1
2023,4,24,1,100,81,10,1756.9767,6,3,1
2023,4,61,2,100,91,10,1907.2002,4,2,1
2023,4,35,1,100,91,10,1940.3294,6,2,1
2023,4,10,2,100,1,0,1966.7962,9,2,0
2023,4,3,1,100,1,0,2918.9612,9,2,0
2023,4,57,2,100,73,32,1977.5378,1,3,2
2023,4,32,1,100,60,10,1650.9428,6,3,1
2023,4,61,1,100,50,10,1544.719,1,3,1
2023,4,51,1,100,81,10,1845.0488,4,3,1
2023,4,57,1,100,111,10,1649.0036,2,3,1
2023,4,30,1,100,123,10,1650.9428,3,3,1
2023,4,46,2,100,20,36,2126.2408,5,2,1
2023,4,58,2,100,73,36,1954.032,5,2,2
2023,4,34,2,100,73,10,1470.8537,6,2,1
2023,4,37,1,100,91,10,1619.2848,1,3,1
2023,4,27,2,100,73,10,1699.9914,1,3,1
2023,4,8,1,651,1,0,2924.2866,9,3,0
2023,4,1,2,100,1,0,1906.5116,9,3,0
2023,4,33,2,100,111,10,1430.1972,6,3,1
2023,4,46,2,100,20,10,2126.2408,1,2,1
2023,4,14,2,100,1,0,1981.5218,9,2,0
2023,4,13,1,100,1,0,2649.3438,9,2,0
2023,4,36,1,100,30,10,1940.3294,1,2,1
2023,4,21,1,100,40,10,1806.9227,1,2,1
2023,4,22,2,100,40,10,1985.9366,1,2,1
2023,4,2,1,100,1,0,4170.4441,9,2,0
2023,4,38,2,100,91,10,1399.2386,6,2,1
2023,4,80,1,100,91,36,1478.5615,1,3,1
2023,4,77,2,100,73,36,1701.5246,1,3,1
2023,4,49,2,100,81,36,1905.8474,1,3,1
2023,4,53,1,100,111,10,1845.0488,1,3,1
2023,4,27,2,100,81,34,1699.9914,1,3,1
2023,4,26,1,100,81,10,1679.5243,1,3,1
2023,4,2,1,100,1,0,2979.0406,9,3,0
2023,4,0,2,100,1,0,2297.4038,9,3,0
2023,4,27,2,801,111,10,3215.0976,6,2,1
2023,4,34,2,100,111,10,1470.8537,6,2,1
2023,4,27,1,100,111,10,1679.5243,1,3,1
2023,4,27,2,100,111,10,1699.9914,1,3,1
2023,4,31,1,100,111,10,1776.3897,1,2,1
2023,4,29,2,100,111,10,1632.5229,1,2,1
2023,4,32,2,651,111,34,1403.3733,6,3,1
2023,4,60,1,651,20,10,1605.0098,1,3,1
2023,4,56,2,651,73,10,2002.8153,1,3,1
2023,4,25,2,100,111,10,1699.9914,1,3,1
2023,4,27,1,100,111,10,1679.5243,1,3,1
2023,4,58,2,100,123,10,482.518,1,1,1
2023,4,60,1,100,111,32,398.3528,1,1,1
2023,4,19,2,100,81,34,595.0587,6,1,1
2023,4,12,2,200,1,0,878.0069,9,1,0
2023,4,43,1,100,111,10,1119.0426,6,1,1
2023,4,38,2,100,123,10,531.4782,6,1,1
2023,4,49,1,100,111,10,408.3878,1,1,1
2023,4,46,2,100,111,10,465.0256,1,1,1
2023,4,14,2,100,1,0,672.9791,9,1,0
2023,4,12,1,100,1,0,620.9383,9,1,0
2023,4,49,1,100,111,10,500.208,4,1,1
2023,4,76,2,100,73,36,415.1709,5,1,1
2023,4,67,2,100,81,34,419.5982,1,1,1
2023,4,69,1,100,73,12,387.365,1,1,1
2023,4,74,1,100,73,36,352.0783,4,1,2
2023,4,71,1,100,91,36,352.0783,1,1,1
2023,4,70,2,100,111,36,422.4037,1,1,1
2023,4,70,1,100,123,36,352.0783,4,1,1
2023,4,31,2,100,73,34,558.68,6,1,2
2023,4,8,1,100,1,0,711.7654,9,1,0
2023,4,11,2,100,1,0,630.8889,9,1,0
2023,4,46,1,100,73,10,408.3878,6,1,1
2023,4,69,2,100,71,32,419.5982,4,1,2
2023,4,65,1,100,73,10,387.365,1,1,1
2023,4,59,2,100,111,10,482.518,1,1,1
2023,4,40,1,100,73,10,1119.0426,1,1,1
2023,4,67,2,100,111,10,419.5982,1,1,1
2023,4,68,1,100,123,36,387.365,1,1,1
2023,4,70,1,100,81,36,352.0783,1,1,1
2023,4,55,2,100,111,10,482.518,1,1,1
2023,4,50,1,100,81,10,475.802,1,1,1
2023,4,68,1,100,73,36,387.365,1,1,1
2023,4,66,2,100,73,36,419.5982,1,1,1
2023,4,61,1,100,91,10,398.3528,1,1,1
2023,4,60,2,100,91,10,458.3851,1,1,1
2023,4,73,2,100,123,36,422.4037,6,1,1
2023,4,76,2,100,123,36,415.1709,1,1,1
2023,4,76,1,100,111,36,381.2921,1,1,2
2023,4,38,2,100,111,10,531.4782,6,1,1
2023,4,51,1,100,73,10,475.802,6,1,1
2023,4,17,2,100,60,34,595.0587,6,1,1
2023,4,54,2,100,123,10,477.2261,1,1,1
2023,4,53,1,100,123,10,475.802,1,1,1
2023,4,19,2,100,81,34,595.0587,6,1,1
2023,4,16,1,100,40,34,1126.4204,6,1,1
2023,4,61,2,100,73,36,458.3851,5,1,1
2023,4,53,1,100,111,10,475.802,4,1,1
2023,4,50,1,100,123,10,475.802,1,1,1
2023,4,48,2,100,111,10,465.0256,1,1,1
2023,4,17,2,100,50,34,595.0587,6,1,1
2023,4,14,1,100,1,0,696.6692,9,1,0
2023,4,85,2,100,124,36,415.1709,4,1,2
2023,4,64,1,100,111,10,461.7854,6,1,1
2023,4,54,1,100,111,10,475.802,4,1,1
2023,4,12,1,100,1,0,620.9383,9,1,0
2023,4,75,1,100,111,36,381.2921,4,1,1
2023,4,85,2,100,73,36,415.1709,5,1,2
2023,4,77,1,100,92,36,381.2921,4,1,2
2023,4,71,2,100,124,36,422.4037,6,1,1
2023,4,57,1,100,123,10,425.2458,1,1,1
2023,4,60,2,100,111,10,458.3851,1,1,1
2023,4,39,2,100,123,10,531.4782,5,1,1
2023,4,6,2,100,1,0,575.3148,9,1,0
2023,4,9,1,100,1,0,588.7154,9,1,0
2023,4,40,1,100,73,10,1119.0426,6,1,1
2023,4,9,1,100,1,0,588.7154,9,1,0
2023,4,34,1,100,73,10,1041.5749,6,1,1
2023,4,71,2,100,123,36,422.4037,5,1,1
2023,4,73,1,100,92,36,352.0783,4,1,1
2023,4,79,1,100,73,36,381.2921,1,1,1
2023,4,80,2,100,92,36,415.1709,1,1,1
2023,4,67,1,100,92,10,387.365,1,1,1
2023,4,55,2,100,73,10,482.518,1,1,1
2023,4,20,2,100,81,34,698.6157,6,1,1
2023,4,80,2,100,73,36,415.1709,1,1,2
2023,4,80,1,100,30,36,381.2921,1,1,2
2023,4,61,1,200,111,10,549.448,2,1,1
2023,4,33,1,100,73,10,1041.5749,6,1,1
2023,4,71,2,100,111,34,422.4037,4,1,1
2023,4,62,1,100,73,36,423.7732,1,4,1
2023,4,63,2,100,81,36,468.7694,1,4,1
2023,4,33,1,100,123,10,1108.0418,1,4,1
2023,4,33,2,100,123,10,594.3315,1,4,1
2023,4,1,2,100,1,0,658.7634,9,4,0
2023,4,80,1,100,123,36,405.6238,1,4,1
2023,4,77,2,100,111,36,441.6646,1,4,1
2023,4,85,1,100,73,36,405.6238,5,4,1
2023,4,53,1,100,73,10,506.1648,6,4,1
2023,4,75,1,100,81,36,397.9821,1,4,1
2023,4,73,2,100,111,36,440.8932,1,4,1
2023,4,44,2,100,81,32,641.1778,1,4,2
2023,4,50,2,100,111,34,507.6797,1,4,2
2023,4,42,2,100,111,10,641.1778,4,4,1
2023,4,45,2,100,123,10,494.7007,6,4,1
2023,4,61,1,100,73,12,423.7732,6,4,1
2023,4,51,2,100,73,10,507.6797,4,4,1
2023,4,64,1,100,111,10,491.2538,1,4,1
2023,4,54,2,100,125,10,507.6797,1,4,1
2023,4,22,1,100,81,34,1421.4895,6,4,1
2023,4,21,1,100,81,34,1421.4895,6,4,1
2023,4,52,2,100,60,32,498.1153,4,4,2
2023,4,65,1,100,111,36,404.3208,4,4,1
2023,4,54,2,100,81,10,498.1153,4,4,1
2023,4,85,2,100,111,10,433.3439,4,4,2
2023,4,62,2,100,73,10,478.4496,1,4,1
2023,4,61,1,100,73,10,415.7896,1,4,1
2023,4,36,2,100,81,34,565.3938,6,4,1
2023,4,8,1,300,1,0,1163.1466,9,4,0
2023,4,4,1,300,1,0,924.2787,9,4,0
2023,4,42,2,100,73,34,641.1778,4,4,1
2023,4,54,1,100,40,10,506.1648,4,4,1
2023,4,18,2,100,73,10,633.0317,6,4,1
2023,4,13,1,100,1,0,660.5628,9,4,0
2023,4,75,2,100,73,36,433.3439,1,4,2
2023,4,73,1,100,73,36,367.4896,1,4,1
2023,4,27,2,803,123,10,1274.6575,2,4,1
2023,4,68,1,100,125,10,412.0843,1,4,1
2023,4,41,2,100,111,10,641.1778,1,4,1
2023,4,4,2,100,1,0,681.7347,9,4,0
2023,4,4,2,100,1,0,681.7347,9,4,0
2023,4,59,1,100,73,10,452.3823,4,4,1
2023,4,33,2,100,92,10,594.3315,4,4,1
2023,4,19,2,100,73,34,633.0317,6,4,1
2023,4,15,1,100,50,34,695.3903,6,4,1
2023,4,10,2,200,1,0,895.8279,9,4,0
2023,4,63,2,100,73,36,468.7694,5,4,1
2023,4,67,1,100,111,10,404.3208,1,4,1
2023,4,41,2,100,125,10,629.0983,1,4,1
2023,4,12,1,100,1,0,648.1181,9,4,0
2023,4,13,1,100,1,0,648.1181,9,4,0
2023,4,14,2,100,1,0,702.4369,9,4,0
2023,4,24,2,100,111,10,729.1956,6,4,1
2023,4,24,2,100,111,10,729.1956,6,4,1
2023,4,24,2,100,111,34,729.1956,6,4,1
2023,4,24,1,100,111,34,1394.7093,6,4,1
2023,4,35,2,100,123,10,565.3938,1,4,1
2023,4,31,1,100,111,10,1108.0418,1,4,1
2023,4,3,2,100,1,0,554.6414,9,4,0
2023,4,76,1,100,81,36,3269.0733,1,4,1
2023,4,74,2,100,91,36,3368.0788,1,4,1
2023,4,44,1,100,40,10,3769.4242,1,1,1
2023,4,41,2,100,73,34,3929.8445,1,1,1
2023,4,53,2,100,111,10,3320.0451,1,1,1
2023,4,50,1,100,111,10,3559.2491,1,1,1
2023,4,56,1,100,73,10,3181.0619,1,1,1
2023,4,57,2,100,73,10,3356.8607,1,1,1
2023,4,80,2,100,111,36,2888.3297,5,1,1
2023,4,56,1,100,123,36,3525.8787,1,1,1
2023,4,56,2,100,125,10,3225.274,1,1,1
2023,4,85,2,100,73,10,2888.3297,5,1,1
2023,4,58,1,100,73,10,3181.0619,6,1,1
2023,4,61,2,100,60,10,3188.9692,1,1,2
2023,4,57,1,100,111,34,3181.0619,1,1,2
2023,4,14,1,100,1,0,4259.7827,9,1,0
2023,4,32,1,100,73,34,3508.479,4,1,1
2023,4,29,1,100,73,34,3569.2187,6,1,1
2023,4,63,1,100,111,36,3454.398,1,1,1
2023,4,63,2,100,111,10,3065.5857,1,1,1
2023,4,38,2,100,111,1,0.0,1,4,0
2023,4,39,1,100,111,10,3944.0719,1,4,1
2023,4,15,2,100,40,34,3667.3662,6,4,1
2023,4,15,1,100,40,34,4580.9812,6,4,2
2023,4,6,1,100,1,0,4437.9856,9,4,0
2023,4,2,2,100,1,0,2654.62,9,4,0
2023,4,52,1,100,111,10,4079.3702,1,4,1
2023,4,74,2,100,111,10,3368.0788,1,4,1
2023,4,20,1,100,73,34,5158.7102,2,4,2
2023,4,18,1,100,50,34,4348.742,6,4,2
2023,4,79,2,100,111,36,3420.441,5,1,2
2023,4,21,2,100,81,10,4555.1313,6,1,1
2023,4,23,2,100,81,10,4555.1313,6,1,1
2023,4,51,2,100,111,10,3320.0451,4,1,1
2023,4,55,1,100,123,10,3181.0619,4,1,1
2023,4,58,2,100,81,10,3356.8607,1,1,1
2023,4,59,1,100,81,36,3181.0619,1,1,1
2023,4,32,2,100,125,10,4017.5659,6,4,1
2023,4,67,2,100,125,10,3345.7087,6,4,2
2023,4,52,2,100,111,10,3805.2108,4,4,1
2023,4,15,2,100,50,34,3667.3662,6,4,1
2023,4,20,1,100,81,34,5158.7102,6,4,1
2023,4,55,2,100,91,10,3847.4063,1,4,1
2023,4,51,2,100,73,32,3805.2108,1,4,1
2023,4,72,1,100,111,36,3018.6041,5,4,1
2023,4,67,1,100,111,10,3321.1408,1,4,1
2023,4,54,2,100,111,12,3805.2108,1,4,1
2023,4,63,1,100,111,10,3959.197,1,4,1
2023,4,60,2,100,111,36,3654.9805,1,4,1
2023,4,68,1,100,111,10,3321.1408,1,4,1
2023,4,66,2,100,92,10,3345.7087,1,4,1
2023,4,77,2,100,111,36,3310.4078,5,4,1
2023,4,47,1,100,73,10,3501.3832,1,4,1
2023,4,47,2,100,111,10,3707.9289,1,4,1
2023,4,19,2,100,92,10,4446.8972,6,4,1
2023,4,13,2,100,1,0,4471.2782,9,4,0
2023,4,48,1,200,73,10,5453.1964,6,4,1
2023,4,31,2,200,73,21,6069.1454,6,4,1
2023,4,38,2,100,111,10,3971.7572,1,4,1
2023,4,43,1,100,73,10,4320.2587,1,4,1
2023,4,14,2,100,1,0,4022.1192,9,4,0
2023,4,39,1,651,123,10,4022.1867,1,3,1
2023,4,37,2,651,123,10,4890.0217,1,3,1
2023,4,31,2,651,123,10,4111.5761,6,3,1
2023,4,64,1,100,111,10,3973.5415,1,3,1
2023,4,62,2,100,111,36,3668.2228,1,3,1
2023,4,70,1,100,124,36,3029.5408,1,3,1
2023,4,70,2,100,111,36,3380.2816,1,3,1
2023,4,80,2,100,30,36,3322.4017,5,3,1
2023,4,58,1,100,73,34,3659.1271,6,3,1
2023,4,56,2,100,81,34,3861.3458,6,3,1
2023,4,33,2,100,81,34,4190.164,6,3,1
2023,4,25,1,100,73,34,4105.618,6,3,1
2023,4,11,2,100,1,0,3919.0727,9,3,0
2023,4,49,1,651,125,10,3868.9549,1,3,1
2023,4,43,2,651,123,34,3078.5906,1,3,1
2023,4,7,1,651,1,0,4536.6953,9,3,0
2023,4,2,1,651,1,0,5561.8962,9,3,0
2023,4,68,1,100,111,36,3333.1735,1,3,1
2023,4,65,2,100,111,36,3357.8305,1,3,1
2023,4,40,2,300,92,10,4232.8799,2,3,1
2023,4,43,1,300,81,10,3863.2913,4,3,1
2023,4,13,1,300,1,0,7822.6599,9,3,0
2023,4,57,1,100,111,10,3659.1271,1,3,1
2023,4,52,2,100,111,34,3818.9974,1,3,1
2023,4,21,1,100,81,34,5177.4007,6,3,1
2023,4,16,2,100,50,34,4463.0086,6,3,1
2023,4,45,2,100,92,10,3721.363,4,3,1
2023,4,47,2,100,123,10,3721.363,6,3,1
2023,4,60,1,200,111,10,4157.6595,3,3,1
2023,4,33,2,200,91,10,6126.2997,6,2,2
2023,4,8,1,200,1,0,3824.3277,9,2,0
2023,4,15,2,200,30,34,7205.0324,6,2,1
2023,4,70,2,200,50,36,4491.2927,4,2,2
2023,4,67,1,100,111,34,3333.1735,1,3,2
2023,4,68,2,100,111,34,3357.8305,1,3,1
2023,4,44,1,200,73,10,8249.1113,1,3,1
2023,4,45,2,200,111,10,5808.8492,1,3,1
2023,4,20,1,200,73,10,8127.5916,6,3,1
2023,4,26,2,200,73,10,6055.819,6,3,1
2023,4,12,1,200,1,0,5608.1599,9,3,0
2023,4,9,1,200,1,0,3699.5855,9,3,0
2023,4,16,2,200,40,34,6731.3487,6,3,1
2023,4,6,2,200,1,0,5430.4849,9,3,0
2023,4,7,2,200,1,0,5430.4849,9,3,0
2023,4,8,1,200,1,0,3699.5855,9,3,0
2023,4,1,1,200,1,0,7949.7641,9,3,0
2023,4,1,1,200,1,0,7949.7641,9,3,0
2023,4,40,1,100,73,10,4335.9113,1,3,1
2023,4,42,2,100,73,10,4520.4404,1,3,1
2023,4,19,1,100,73,34,4364.4978,6,3,1
2023,4,66,2,100,81,34,3357.8305,1,3,1
2023,4,60,1,100,73,10,3427.7203,1,3,1
2023,4,54,2,100,81,32,3818.9974,1,4,2
2023,4,54,1,100,73,10,4094.1501,1,4,1
2023,4,49,2,100,73,10,3721.363,3,4,1
2023,4,67,1,100,73,10,3333.1735,1,4,1
2023,4,65,2,100,111,10,3357.8305,1,4,1
2023,4,66,2,200,73,36,4491.2927,4,2,1
2023,4,72,1,200,81,36,4171.7363,1,3,1
2023,4,68,2,100,81,36,3357.8305,1,3,1
2023,4,72,2,200,40,34,4344.7953,6,3,1
2023,4,16,2,200,40,32,6731.3487,5,3,2
2023,4,63,1,100,92,10,3973.5415,1,3,1
2023,4,63,2,100,111,36,3526.2966,1,3,1
2023,4,43,2,100,81,10,4520.4404,6,3,1
2023,4,26,2,100,73,10,4980.602,6,3,1
2023,4,4,2,100,1,0,3980.8898,9,3,0
2023,4,78,2,100,81,36,3322.4017,4,3,1
2023,4,37,2,100,123,34,3986.1472,1,3,1
2023,4,33,1,100,111,10,4035.75,1,3,1
2023,4,3,1,100,1,0,5062.0154,9,3,0
2023,4,1,1,100,1,0,4636.0033,9,3,0
2023,4,77,1,100,50,36,3620.2415,5,2,1
2023,4,68,1,200,81,10,4312.3985,5,2,1
2023,4,56,2,200,73,10,5007.4837,4,2,1
2023,4,24,1,200,73,10,8401.6369,6,2,1
